GantryFrom,Time,Rains,交通量
01F0633S,07:05,0,2188
01F0633S,07:05,1,3714
01F0633S,07:10,0,2342
01F0633S,07:10,1,3872
01F0633S,07:15,0,2450
01F0633S,07:15,1,3988
01F0633S,07:20,0,2367
01F0633S,07:20,1,4035
01F0633S,07:25,0,2468
01F0633S,07:25,1,4111
01F0633S,07:30,0,2395
01F0633S,07:30,1,4091
01F0633S,07:35,0,2315
01F0633S,07:35,1,4021
01F0633S,07:40,0,2147
01F0633S,07:40,1,3887
01F0633S,07:45,0,2035
01F0633S,07:45,1,4013
01F0633S,07:50,0,2200
01F0633S,07:50,1,3960
01F0633S,07:55,0,2348
01F0633S,07:55,1,3733
01F0633S,08:00,0,2289
01F0633S,08:00,1,3871
01F0633S,08:05,0,2202
01F0633S,08:05,1,3857
01F0633S,08:10,0,2225
01F0633S,08:10,1,3826
01F0633S,08:15,0,2203
01F0633S,08:15,1,3873
01F0633S,08:20,0,2085
01F0633S,08:20,1,3764
01F0633S,08:25,0,2135
01F0633S,08:25,1,3728
01F0633S,08:30,0,2114
01F0633S,08:30,1,3710
01F0633S,08:35,0,2193
01F0633S,08:35,1,3683
01F0633S,08:40,0,2089
01F0633S,08:40,1,3465
01F0633S,08:45,0,2061
01F0633S,08:45,1,3451
01F0633S,08:50,0,2122
01F0633S,08:50,1,3391
01F0633S,08:55,0,2040
01F0633S,08:55,1,3575
01F0633S,09:00,0,1993
01F0633S,09:00,1,3569
01F0633S,09:05,0,1935
01F0633S,09:05,1,3558
01F0633S,09:10,0,2063
01F0633S,09:10,1,3382
01F0633S,09:15,0,1954
01F0633S,09:15,1,3438
01F0633S,09:20,0,2004
01F0633S,09:20,1,3559
01F0633S,09:25,0,1954
01F0633S,09:25,1,3451
01F0633S,09:30,0,1968
01F0633S,09:30,1,3563
01F0633S,09:35,0,1905
01F0633S,09:35,1,3498
01F0633S,09:40,0,1968
01F0633S,09:40,1,3430
01F0633S,09:45,0,1889
01F0633S,09:45,1,3397
01F0633S,09:50,0,1929
01F0633S,09:50,1,3380
01F0633S,09:55,0,1897
01F0633S,09:55,1,3268
01F0633S,10:00,0,1821
01F0633S,10:00,1,3225
01F0633S,10:05,0,1891
01F0633S,10:05,1,3300
01F0633S,10:10,0,1820
01F0633S,10:10,1,3258
01F0633S,10:15,0,1805
01F0633S,10:15,1,3190
01F0633S,10:20,0,1920
01F0633S,10:20,1,3224
01F0633S,10:25,0,1841
01F0633S,10:25,1,3267
01F0633S,10:30,0,1889
01F0633S,10:30,1,3321
01F0633S,10:35,0,1936
01F0633S,10:35,1,3286
01F0633S,10:40,0,1881
01F0633S,10:40,1,3250
01F0633S,10:45,0,1818
01F0633S,10:45,1,3181
01F0633S,10:50,0,1760
01F0633S,10:50,1,3086
01F0633S,10:55,0,1798
01F0633S,10:55,1,3156
01F0633S,11:00,0,1810
01F0633S,11:00,1,3160
01F0633S,11:05,0,1806
01F0633S,11:05,1,3125
01F0633S,11:10,0,1805
01F0633S,11:10,1,3050
01F0633S,11:15,0,1811
01F0633S,11:15,1,3166
01F0633S,11:20,0,1828
01F0633S,11:20,1,2977
01F0633S,11:25,0,1809
01F0633S,11:25,1,3019
01F0633S,11:30,0,1834
01F0633S,11:30,1,3055
01F0633S,11:35,0,1818
01F0633S,11:35,1,3066
01F0633S,11:40,0,1709
01F0633S,11:40,1,2964
01F0633S,11:45,0,1786
01F0633S,11:45,1,2963
01F0633S,11:50,0,1778
01F0633S,11:50,1,2959
01F0633S,11:55,0,1778
01F0633S,11:55,1,2875
01F0633S,12:00,0,1690
01F0633S,12:00,1,2891
01F0633S,12:05,0,1724
01F0633S,12:05,1,2953
01F0633S,12:10,0,1728
01F0633S,12:10,1,2931
01F0633S,12:15,0,1690
01F0633S,12:15,1,2936
01F0633S,12:20,0,1684
01F0633S,12:20,1,2789
01F0633S,12:25,0,1809
01F0633S,12:25,1,2957
01F0633S,12:30,0,1749
01F0633S,12:30,1,3023
01F0633S,12:35,0,1801
01F0633S,12:35,1,2986
01F0633S,12:40,0,1739
01F0633S,12:40,1,2867
01F0633S,12:45,0,1619
01F0633S,12:45,1,2913
01F0633S,12:50,0,1753
01F0633S,12:50,1,2859
01F0633S,12:55,0,1737
01F0633S,12:55,1,2833
01F0633S,13:00,0,1668
01F0633S,13:00,1,2913
01F0633S,13:05,0,1740
01F0633S,13:05,1,2795
01F0633S,13:10,0,1683
01F0633S,13:10,1,2875
01F0633S,13:15,0,1723
01F0633S,13:15,1,2927
01F0633S,13:20,0,1762
01F0633S,13:20,1,2857
01F0633S,13:25,0,1792
01F0633S,13:25,1,2957
01F0633S,13:30,0,1661
01F0633S,13:30,1,2957
01F0633S,13:35,0,1779
01F0633S,13:35,1,2909
01F0633S,13:40,0,1679
01F0633S,13:40,1,2953
01F0633S,13:45,0,1801
01F0633S,13:45,1,2932
01F0633S,13:50,0,1789
01F0633S,13:50,1,3087
01F0633S,13:55,0,1758
01F0633S,13:55,1,2878
01F0633S,14:00,0,1754
01F0633S,14:00,1,2936
01F0633S,14:05,0,1660
01F0633S,14:05,1,2945
01F0633S,14:10,0,1795
01F0633S,14:10,1,2843
01F0633S,14:15,0,1764
01F0633S,14:15,1,2804
01F0633S,14:20,0,1671
01F0633S,14:20,1,3086
01F0633S,14:25,0,1654
01F0633S,14:25,1,2959
01F0633S,14:30,0,1710
01F0633S,14:30,1,2907
01F0633S,14:35,0,1771
01F0633S,14:35,1,2878
01F0633S,14:40,0,1680
01F0633S,14:40,1,2907
01F0633S,14:45,0,1757
01F0633S,14:45,1,2900
01F0633S,14:50,0,1667
01F0633S,14:50,1,2892
01F0633S,14:55,0,1709
01F0633S,14:55,1,2987
01F0633S,15:00,0,1681
01F0633S,15:00,1,2916
01F0633S,15:05,0,1760
01F0633S,15:05,1,2998
01F0633S,15:10,0,1718
01F0633S,15:10,1,3049
01F0633S,15:15,0,1680
01F0633S,15:15,1,2936
01F0633S,15:20,0,1703
01F0633S,15:20,1,3008
01F0633S,15:25,0,1739
01F0633S,15:25,1,2888
01F0633S,15:30,0,1752
01F0633S,15:30,1,2949
01F0633S,15:35,0,1582
01F0633S,15:35,1,2856
01F0633S,15:40,0,1629
01F0633S,15:40,1,2948
01F0633S,15:45,0,1630
01F0633S,15:45,1,2914
01F0633S,15:50,0,1728
01F0633S,15:50,1,2926
01F0633S,15:55,0,1664
01F0633S,15:55,1,2851
01F0633S,16:00,0,1729
01F0633S,16:00,1,2881
01F0633S,16:05,0,1759
01F0633S,16:05,1,2967
01F0633S,16:10,0,1762
01F0633S,16:10,1,2825
01F0633S,16:15,0,1692
01F0633S,16:15,1,2875
01F0633S,16:20,0,1713
01F0633S,16:20,1,2963
01F0633S,16:25,0,1663
01F0633S,16:25,1,2938
01F0633S,16:30,0,1747
01F0633S,16:30,1,2982
01F0633S,16:35,0,1676
01F0633S,16:35,1,2832
01F0633S,16:40,0,1676
01F0633S,16:40,1,2827
01F0633S,16:45,0,1703
01F0633S,16:45,1,2997
01F0633S,16:50,0,1649
01F0633S,16:50,1,2906
01F0633S,16:55,0,1663
01F0633S,16:55,1,3035
01F0633S,17:00,0,1624
01F0633S,17:00,1,3004
01F0633S,17:05,0,1588
01F0633S,17:05,1,2963
01F0633S,17:10,0,1682
01F0633S,17:10,1,3090
01F0633S,17:15,0,1699
01F0633S,17:15,1,3136
01F0633S,17:20,0,1657
01F0633S,17:20,1,3027
01F0633S,17:25,0,1733
01F0633S,17:25,1,3039
01F0633S,17:30,0,1653
01F0633S,17:30,1,3066
01F0633S,17:35,0,1590
01F0633S,17:35,1,2899
01F0633S,17:40,0,1700
01F0633S,17:40,1,2962
01F0633S,17:45,0,1633
01F0633S,17:45,1,2995
01F0633S,17:50,0,1511
01F0633S,17:50,1,2984
01F0633S,17:55,0,1631
01F0633S,17:55,1,2866
01F0633S,18:00,0,1536
01F0633S,18:00,1,2949
01F0633S,18:05,0,1550
01F0633S,18:05,1,2764
01F0633S,18:10,0,1614
01F0633S,18:10,1,2767
01F0633S,18:15,0,1582
01F0633S,18:15,1,2714
01F0633S,18:20,0,1580
01F0633S,18:20,1,2651
01F0633S,18:25,0,1561
01F0633S,18:25,1,2645
01F0633S,18:30,0,1551
01F0633S,18:30,1,2710
01F0633S,18:35,0,1444
01F0633S,18:35,1,2549
01F0633S,18:40,0,1500
01F0633S,18:40,1,2614
01F0633S,18:45,0,1516
01F0633S,18:45,1,2584
01F0633S,18:50,0,1455
01F0633S,18:50,1,2437
01F0633S,18:55,0,1478
01F0633S,18:55,1,2361
01F0633S,19:00,0,1351
01F0633S,19:00,1,2369
01F0633S,19:05,0,1278
01F0633S,19:05,1,2219
01F0633S,19:10,0,1305
01F0633S,19:10,1,2217
01F0633S,19:15,0,1411
01F0633S,19:15,1,2280
01F0633S,19:20,0,1301
01F0633S,19:20,1,2252
01F0633S,19:25,0,1328
01F0633S,19:25,1,2297
01F0633S,19:30,0,1302
01F0633S,19:30,1,2378
01F0633S,19:35,0,1285
01F0633S,19:35,1,2195
01F0633S,19:40,0,1313
01F0633S,19:40,1,2173
01F0633S,19:45,0,1313
01F0633S,19:45,1,2289
01F0633S,19:50,0,1294
01F0633S,19:50,1,2220
01F0633S,19:55,0,1295
01F0633S,19:55,1,2088
01F0633S,20:00,0,1262
01F0633S,20:00,1,2122
01F0633S,20:05,0,1317
01F0633S,20:05,1,2124
01F0633S,20:10,0,1215
01F0633S,20:10,1,2042
01F0633S,20:15,0,1265
01F0633S,20:15,1,2181
01F0633S,20:20,0,1291
01F0633S,20:20,1,2272
01F0633S,20:25,0,1330
01F0633S,20:25,1,2199
01F0633S,20:30,0,1320
01F0633S,20:30,1,2090
01F0633S,20:35,0,1327
01F0633S,20:35,1,2273
01F0633S,20:40,0,1258
01F0633S,20:40,1,2108
01F0633S,20:45,0,1332
01F0633S,20:45,1,2100
01F0633S,20:50,0,1300
01F0633S,20:50,1,2078
01F0633S,20:55,0,1286
01F0633S,20:55,1,2131
01F0633S,21:00,0,1226
01F0633S,21:00,1,2026
01F0633S,21:05,0,1273
01F0633S,21:05,1,2114
01F0633S,21:10,0,1283
01F0633S,21:10,1,2221
01F0633S,21:15,0,1256
01F0633S,21:15,1,2093
01F0633S,21:20,0,1322
01F0633S,21:20,1,2132
01F0633S,21:25,0,1324
01F0633S,21:25,1,2120
01F0633S,21:30,0,1327
01F0633S,21:30,1,2130
01F0633S,21:35,0,1331
01F0633S,21:35,1,2073
01F0633S,21:40,0,1257
01F0633S,21:40,1,2099
01F0633S,21:45,0,1284
01F0633S,21:45,1,2083
01F0633S,21:50,0,1297
01F0633S,21:50,1,2029
01F0633S,21:55,0,1216
01F0633S,21:55,1,1945
01F0633S,22:00,0,1232
01F0633S,22:00,1,1954
01F0633S,22:05,0,1189
01F0633S,22:05,1,1997
01F0633S,22:10,0,1125
01F0633S,22:10,1,1813
01F0633S,22:15,0,1182
01F0633S,22:15,1,1941
01F0633S,22:20,0,1201
01F0633S,22:20,1,1873
01F0633S,22:25,0,1092
01F0633S,22:25,1,1750
01F0633S,22:30,0,1085
01F0633S,22:30,1,1641
01F0633S,22:35,0,941
01F0633S,22:35,1,1568
01F0633S,22:40,0,1024
01F0633S,22:40,1,1572
01F0633S,22:45,0,949
01F0633S,22:45,1,1496
01F0633S,22:50,0,859
01F0633S,22:50,1,1420
01F0633S,22:55,0,939
01F0633S,22:55,1,1382
01F0633S,23:00,0,910
01F0633S,23:00,1,1476
01F0633S,23:05,0,885
01F0633S,23:05,1,1426
01F0633S,23:10,0,865
01F0633S,23:10,1,1349
01F0633S,23:15,0,858
01F0633S,23:15,1,1333
01F0633S,23:20,0,821
01F0633S,23:20,1,1360
01F0633S,23:25,0,810
01F0633S,23:25,1,1253
01F0633S,23:30,0,754
01F0633S,23:30,1,1236
01F0633S,23:35,0,789
01F0633S,23:35,1,1181
01F0633S,23:40,0,739
01F0633S,23:40,1,1107
01F0633S,23:45,0,763
01F0633S,23:45,1,1076
01F0633S,23:50,0,749
01F0633S,23:50,1,1124
01F0633S,23:55,0,638
01F0633S,23:55,1,1079
